,Title,date,flag
157,https://philadelphia.craigslist.org/tix/d/lewis-center-army-vs-navy/7021897220.html,2019-11-17 00:00:00,0
158,https://philadelphia.craigslist.org/tix/d/wilmington-eagles-vs-seahawks-lower/7021755160.html,2019-11-17 00:00:00,0
159,https://philadelphia.craigslist.org/tix/d/philadelphia-4-steelers-vs-bills/7021382357.html,2019-11-16 00:00:00,0
160,https://philadelphia.craigslist.org/tix/d/philadelphia-4-steelers-vs-bills/7021385492.html,2019-11-16 00:00:00,0
161,https://philadelphia.craigslist.org/tix/d/chester-steelers-vs-bills-4-tickets-on/7019328912.html,2019-11-13 00:00:00,0
162,https://philadelphia.craigslist.org/tix/d/philadelphia-2-eagles-vs-new-york/7021775785.html,2019-11-26 00:00:00,0
163,https://philadelphia.craigslist.org/tix/d/philadelphia-4-flyers-vs-buffalo-sabres/7018899285.html,2019-11-26 00:00:00,0
164,https://philadelphia.craigslist.org/tix/d/philadelphia-2-sixers-tix-sec-112-row/7014381303.html,2019-11-18 00:00:00,0
165,https://philadelphia.craigslist.org/tix/d/philadelphia-sponge-bob-musical-tickets/7027766978.html,2019-11-26 00:00:00,0
166,https://philadelphia.craigslist.org/tix/d/philadelphia-sixers-jazz-pm/7027799835.html,2019-11-26 00:00:00,0
167,https://philadelphia.craigslist.org/tix/d/philadelphia-sacramento-kings-at/7027800278.html,2019-11-27 00:00:00,0
168,https://philadelphia.craigslist.org/tix/d/cherry-hill-sixers-vs-kings-tonight-1st/7027844956.html,2019-11-27 00:00:00,0
169,https://philadelphia.craigslist.org/tix/d/horsham-jonas-brothers-tickets/7027895016.html,2019-11-29 00:00:00,0
170,https://philadelphia.craigslist.org/tix/d/philadelphia-kings-vs-76ers/7027901488.html,2019-11-27 00:00:00,0
171,https://philadelphia.craigslist.org/tix/d/philadelphia-2-army-vs-navy-football/7027932038.html,2019-12-14 00:00:00,1
172,https://philadelphia.craigslist.org/tix/d/philadelphia-four-tickets-eagles-vs/7027930970.html,2019-12-22 00:00:00,1
173,https://philadelphia.craigslist.org/tid/d/philadelphia-76ers-vs-miami-heat-great/7027943554.html,2019-11-28 00:00:00,0
174,https://philadelphia.craigslist.org/tix/d/philadelphia-4-tickets-eagles-vs-giants/7016780800.html,2019-11-27 00:00:00,0
175,https://philadelphia.craigslist.org/tix/d/philadelphia-sixers-vs-pacers-lower/7027958503.html,2019-11-30 00:00:00,0
176,https://philadelphia.craigslist.org/tix/d/plymouth-meeting-shrek-the-musical/7027964005.html,2019-12-20 00:00:00,1
177,https://philadelphia.craigslist.org/tix/d/plymouth-meeting-spongebob-the-musical/7027962284.html,2019-12-13 00:00:00,1
178,https://philadelphia.craigslist.org/tix/d/marlton-12-3-flyers-vs-maple-leafs-ice/7027511472.html,2019-12-03 00:00:00,1
179,https://philadelphia.craigslist.org/tix/d/philadelphia-madonna-met-12-8-mezzanine/7022965016.html,2019-11-27 00:00:00,0
180,https://philadelphia.craigslist.org/tix/d/philadelphia-flyers-tickets-lower-upper/7020341822.html,2019-12-23 00:00:00,1
181,https://philadelphia.craigslist.org/tix/d/blackwood-2-tickets-for-sixers-vs/7025631370.html,2019-12-23 00:00:00,1
182,https://philadelphia.craigslist.org/tix/d/philadelphia-cowboys-vs-eagles/7027246071.html,2019-11-25 00:00:00,0
183,https://philadelphia.craigslist.org/tix/d/glenside-philadelphia-eagles-vs-seattle/7017499545.html,2019-11-10 00:00:00,0
184,https://philadelphia.craigslist.org/tix/d/philadelphia-philadelphia-eagles-vs-new/7017565366.html,2019-11-10 00:00:00,0
185,https://philadelphia.craigslist.org/tix/d/philadelphia-76ers-games-4th-row-upper/7021587747.html,2019-11-16 00:00:00,0
186,https://philadelphia.craigslist.org/tix/d/new-hope-penn-state/7026405130.html,2019-11-30 00:00:00,0
187,https://philadelphia.craigslist.org/tid/d/wells-fargo-center-tickets-harry-styles/7026481312.html,2019-11-24 00:00:00,0
188,https://philadelphia.craigslist.org/tix/d/philadelphia-marlon-wayans/7026483874.html,2019-11-24 00:00:00,0
189,https://philadelphia.craigslist.org/tix/d/philadelphia-seattle-seahawks-vs/7026217364.html,2019-11-24 00:00:00,0
190,https://philadelphia.craigslist.org/tix/d/philadelphia-seahawks-at-eagles/7024735676.html,2019-11-24 00:00:00,0
191,https://philadelphia.craigslist.org/tix/d/philadelphia-eagles-seahawks-great-seats/7026251446.html,2019-11-24 00:00:00,0
192,https://philadelphia.craigslist.org/tix/d/philadelphia-sixers-vs-bucks-christmas/7026253181.html,2019-11-24 00:00:00,0
193,https://philadelphia.craigslist.org/tix/d/fort-washington-2-tickets-philadelphia/7017642506.html,2019-12-05 00:00:00,1
194,https://philadelphia.craigslist.org/tix/d/philadelphia-eagles-tickets-must-go/7026247193.html,2019-11-24 00:00:00,0
195,https://philadelphia.craigslist.org/tix/d/philadelphia-eagles-vs-seahawks/7026275387.html,2019-11-24 00:00:00,0
196,https://philadelphia.craigslist.org/tix/d/trenton-2-tickets-eagles-seahawks/7026271144.html,2019-11-24 00:00:00,0
197,https://philadelphia.craigslist.org/tix/d/philadelphia-universoul-circus/7026234195.html,2019-11-24 00:00:00,0
198,https://philadelphia.craigslist.org/tix/d/philadelphia-philadelphia-eagles-vs/7026266861.html,2019-11-24 00:00:00,0
199,https://philadelphia.craigslist.org/tix/d/summerdale-4-seahawks-vs-eagles-tickets/7026282200.html,2019-11-24 00:00:00,0
200,https://philadelphia.craigslist.org/tix/d/philadelphia-eagles-seahawks-tickets/7026259411.html,2019-11-24 00:00:00,0
201,https://philadelphia.craigslist.org/tix/d/lansdowne-seattle-seahawks-at/7026168529.html,2019-11-24 00:00:00,0
202,https://philadelphia.craigslist.org/tix/d/philadelphia-flyers-tickets-most-games/7026311008.html,2019-12-14 00:00:00,1
203,https://philadelphia.craigslist.org/tix/d/fort-washington-sixers-vs-pelicans/7026321384.html,2019-11-24 00:00:00,0
204,https://philadelphia.craigslist.org/tix/d/philadelphia-12-7-flyers-vs-ottawa-sens/7026368120.html,2019-11-24 00:00:00,0
205,https://philadelphia.craigslist.org/tix/d/philadelphia-great-christmas-gift/7026376218.html,2019-11-24 00:00:00,0
206,https://philadelphia.craigslist.org/tix/d/philadelphia-seattle-seahawks/7026271041.html,2019-11-24 00:00:00,0
207,https://philadelphia.craigslist.org/tix/d/philadelphia-seahawks-vs-eagles/7026323495.html,2019-11-24 00:00:00,0
208,https://philadelphia.craigslist.org/tix/d/philadelphia-eagles-tickets-vs-ny/7008871443.html,2019-11-24 00:00:00,0
209,https://philadelphia.craigslist.org/tix/d/looking-for-ers-tix-partner-11-game/7008876239.html,2019-11-29 00:00:00,0
210,https://philadelphia.craigslist.org/tix/d/north-east-philadelphia-vs-new-york/7010010939.html,2019-11-24 00:00:00,0
211,https://philadelphia.craigslist.org/tix/d/philadelphia-new-york-giants/7026540812.html,2019-11-24 00:00:00,0
212,https://philadelphia.craigslist.org/tix/d/phillies-stubs-for-the-and-2019-season/7014478012.html,2019-11-14 00:00:00,0
213,https://philadelphia.craigslist.org/tix/d/doylestown-mercer-museum-or-fonthill/7026584295.html,2019-11-24 00:00:00,0
214,https://philadelphia.craigslist.org/tix/d/philadelphia-philadelphia-76ers-season/7024938738.html,2019-11-26 00:00:00,0
215,https://philadelphia.craigslist.org/tix/d/bryn-mawr-sixers-vs-bucks-76ers/7026586100.html,2019-12-25 00:00:00,1
216,https://philadelphia.craigslist.org/tix/d/new-york-aladdin-in-nyc-pm/7025278240.html,2019-11-27 00:00:00,0
217,https://philadelphia.craigslist.org/tix/d/new-york-3-tickets-to-aladdin-in-nyc/7026615874.html,2019-11-27 00:00:00,0
218,https://philadelphia.craigslist.org/tix/d/philadelphia-2-or-4-eagles-tickets-vs/7014693630.html,2019-11-27 00:00:00,0
219,https://philadelphia.craigslist.org/tix/d/pottstown-penn-state-vs-rutgers-nov-30/7026699268.html,2019-11-26 00:00:00,0
